Flight Number,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
VJ402,VII (Vinh),HAN (Hà Nội),2026-05-19,14:15,22:45,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-05-19,05:15,16:45,1100000,216
QH105,HUI (Huế),HAN (Hà Nội),2026-05-19,16:45,21:15,1100000,216
VN301,HAN (Hà Nội),PQC (Phú Quốc),2026-05-19,05:00,16:15,2100000,216
VU108,PQC (Phú Quốc),HAN (Hà Nội),2026-05-19,18:00,20:00,2100000,216
VN111,HAN (Hà Nội),CXR (Nha Trang),2026-05-19,05:15,16:15,1500000,216
VJ104,CXR (Nha Trang),HAN (Hà Nội),2026-05-19,17:45,20:00,1500000,216
QH114,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-19,11:15,18:45,1250000,216
VN111,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-19,19:45,20:15,1250000,216
VU108,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-19,05:30,13:00,900000,216
VU201,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-19,14:00,22:30,900000,216
VU201,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-19,12:15,14:15,1000000,216
VN101,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-19,17:45,23:15,1000000,216
VN301,DAD (Đà Nẵng),HUI (Huế),2026-05-19,12:45,13:45,600000,216
VU202,HUI (Huế),DAD (Đà Nẵng),2026-05-19,18:15,21:30,600000,216
VN201,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-19,12:15,18:30,850000,216
VN401,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-19,16:45,23:00,850000,216
VN201,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-20,08:00,15:30,1800000,216
VN102,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-20,15:00,20:00,1800000,216
VJ302,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-20,07:15,17:15,1200000,216
VN111,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-20,16:45,21:00,1200000,216
VJ103,HAN (Hà Nội),VII (Vinh),2026-05-20,12:30,15:00,800000,216
VN101,VII (Vinh),HAN (Hà Nội),2026-05-20,16:30,21:00,800000,216
VJ202,HAN (Hà Nội),HUI (Huế),2026-05-20,11:30,17:15,1100000,216
VN401,HUI (Huế),HAN (Hà Nội),2026-05-20,16:30,21:30,1100000,216
VN102,HAN (Hà Nội),PQC (Phú Quốc),2026-05-20,08:00,17:30,2100000,216
VJ103,PQC (Phú Quốc),HAN (Hà Nội),2026-05-20,14:00,20:15,2100000,216
VU202,HAN (Hà Nội),CXR (Nha Trang),2026-05-20,10:00,14:45,1500000,216
VJ302,CXR (Nha Trang),HAN (Hà Nội),2026-05-20,14:45,22:00,1500000,216
VN301,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-20,06:30,14:00,1250000,216
QH105,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-20,14:30,22:15,1250000,216
VJ104,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-20,06:30,17:15,900000,216
QH105,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-20,15:45,20:15,900000,216
VN201,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-20,06:15,14:45,1000000,216
VJ112,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-20,14:30,21:15,1000000,216
VJ104,DAD (Đà Nẵng),HUI (Huế),2026-05-20,12:15,17:30,600000,216
VJ202,HUI (Huế),DAD (Đà Nẵng),2026-05-20,19:15,20:30,600000,216
VN111,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-20,07:15,18:30,850000,216
QH106,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-20,19:45,21:45,850000,216
VN301,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-21,09:15,17:15,1800000,216
VJ112,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-21,19:45,22:45,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-21,10:15,14:00,1200000,216
VJ112,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-21,16:30,22:45,1200000,216
VU107,HAN (Hà Nội),VII (Vinh),2026-05-21,09:45,13:45,800000,216
VU201,VII (Vinh),HAN (Hà Nội),2026-05-21,14:45,22:30,800000,216
VU108,HAN (Hà Nội),HUI (Huế),2026-05-21,05:15,17:15,1100000,216
VU108,HUI (Huế),HAN (Hà Nội),2026-05-21,15:45,20:30,1100000,216
QH105,HAN (Hà Nội),PQC (Phú Quốc),2026-05-21,11:45,17:15,2100000,216
QH105,PQC (Phú Quốc),HAN (Hà Nội),2026-05-21,16:45,23:45,2100000,216
VU202,HAN (Hà Nội),CXR (Nha Trang),2026-05-21,10:30,18:45,1500000,216
VU108,CXR (Nha Trang),HAN (Hà Nội),2026-05-21,17:00,22:45,1500000,216
VU201,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-21,11:45,18:45,1250000,216
VU202,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-21,19:00,20:00,1250000,216
QH113,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-21,09:15,14:15,900000,216
VN111,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-21,19:30,22:15,900000,216
VU108,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-21,11:00,16:00,1000000,216
VU107,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-21,16:30,21:00,1000000,216
VJ202,DAD (Đà Nẵng),HUI (Huế),2026-05-21,12:15,16:00,600000,216
VN401,HUI (Huế),DAD (Đà Nẵng),2026-05-21,16:45,21:00,600000,216
VN101,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-21,09:30,17:45,850000,216
VN102,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-21,14:15,22:15,850000,216
VU108,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-22,11:15,14:45,1800000,216
QH106,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-22,15:45,22:45,1800000,216
VU108,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-22,05:15,15:30,1200000,216
VU202,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-22,18:15,21:45,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-05-22,05:45,15:30,800000,216
VJ202,VII (Vinh),HAN (Hà Nội),2026-05-22,15:00,22:15,800000,216
VJ302,HAN (Hà Nội),HUI (Huế),2026-05-22,05:15,15:45,1100000,216
VU202,HUI (Huế),HAN (Hà Nội),2026-05-22,15:00,23:00,1100000,216
VN201,HAN (Hà Nội),PQC (Phú Quốc),2026-05-22,05:00,17:30,2100000,216
VU108,PQC (Phú Quốc),HAN (Hà Nội),2026-05-22,17:15,23:45,2100000,216
VJ302,HAN (Hà Nội),CXR (Nha Trang),2026-05-22,05:30,18:45,1500000,216
VN102,CXR (Nha Trang),HAN (Hà Nội),2026-05-22,15:45,21:00,1500000,216
QH114,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-22,12:15,16:45,1250000,216
VJ302,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-22,15:45,23:30,1250000,216
QH105,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-22,12:45,15:00,900000,216
VN201,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-22,18:00,23:15,900000,216
VU201,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-22,08:00,16:00,1000000,216
QH113,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-22,19:30,20:00,1000000,216
VN101,DAD (Đà Nẵng),HUI (Huế),2026-05-22,05:15,13:15,600000,216
VJ302,HUI (Huế),DAD (Đà Nẵng),2026-05-22,16:00,22:45,600000,216
VJ402,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-22,05:30,17:00,850000,216
VJ104,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-22,15:30,20:00,850000,216
VN101,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-23,07:45,13:00,1800000,216
VN201,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-23,16:30,20:15,1800000,216
VN301,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-23,08:00,15:45,1200000,216
QH106,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-23,17:30,21:30,1200000,216
QH106,HAN (Hà Nội),VII (Vinh),2026-05-23,05:15,16:15,800000,216
VJ302,VII (Vinh),HAN (Hà Nội),2026-05-23,14:00,22:15,800000,216
QH114,HAN (Hà Nội),HUI (Huế),2026-05-23,12:15,17:30,1100000,216
QH114,HUI (Huế),HAN (Hà Nội),2026-05-23,15:15,21:30,1100000,216
VU108,HAN (Hà Nội),PQC (Phú Quốc),2026-05-23,10:15,14:00,2100000,216
QH114,PQC (Phú Quốc),HAN (Hà Nội),2026-05-23,19:15,20:30,2100000,216
VJ104,HAN (Hà Nội),CXR (Nha Trang),2026-05-23,07:30,17:30,1500000,216
VN101,CXR (Nha Trang),HAN (Hà Nội),2026-05-23,15:45,22:15,1500000,216
VN102,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-23,07:45,14:00,1250000,216
VU108,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-23,18:30,20:45,1250000,216
VU108,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-23,05:30,13:00,900000,216
VJ104,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-23,19:15,20:45,900000,216
QH114,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-23,05:15,17:30,1000000,216
VJ103,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-23,18:00,21:00,1000000,216
VU201,DAD (Đà Nẵng),HUI (Huế),2026-05-23,10:45,13:30,600000,216
VJ103,HUI (Huế),DAD (Đà Nẵng),2026-05-23,17:30,20:45,600000,216
VN101,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-23,07:45,17:15,850000,216
VJ104,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-23,15:00,23:00,850000,216
VU201,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-24,09:30,17:15,1800000,216
QH113,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-24,19:00,20:15,1800000,216
QH106,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-24,07:00,17:00,1200000,216
QH106,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-24,17:45,21:15,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-05-24,07:45,14:45,800000,216
QH113,VII (Vinh),HAN (Hà Nội),2026-05-24,14:00,22:30,800000,216
VU107,HAN (Hà Nội),HUI (Huế),2026-05-24,07:15,15:00,1100000,216
VU107,HUI (Huế),HAN (Hà Nội),2026-05-24,14:15,22:30,1100000,216
VN101,HAN (Hà Nội),PQC (Phú Quốc),2026-05-24,07:45,13:30,2100000,216
VN101,PQC (Phú Quốc),HAN (Hà Nội),2026-05-24,15:45,21:30,2100000,216
VN201,HAN (Hà Nội),CXR (Nha Trang),2026-05-24,05:00,13:30,1500000,216
QH106,CXR (Nha Trang),HAN (Hà Nội),2026-05-24,15:45,23:00,1500000,216
VN201,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-24,12:30,14:15,1250000,216
VJ402,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-24,16:45,20:30,1250000,216
VN102,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-24,06:30,14:00,900000,216
VJ202,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-24,17:00,22:15,900000,216
VJ302,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-24,05:45,13:45,1000000,216
VJ402,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-24,19:15,21:15,1000000,216
VN102,DAD (Đà Nẵng),HUI (Huế),2026-05-24,07:00,13:00,600000,216
VU201,HUI (Huế),DAD (Đà Nẵng),2026-05-24,14:30,20:30,600000,216
VJ202,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-24,07:00,15:00,850000,216
VN102,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-24,15:45,21:00,850000,216
VJ202,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-25,08:45,14:45,1800000,216
VN102,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-25,18:45,21:00,1800000,216
VN201,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-25,11:00,13:45,1200000,216
VN102,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-25,19:15,20:30,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-05-25,10:30,18:45,800000,216
VU201,VII (Vinh),HAN (Hà Nội),2026-05-25,19:45,20:45,800000,216
VN101,HAN (Hà Nội),HUI (Huế),2026-05-25,05:45,17:30,1100000,216
QH106,HUI (Huế),HAN (Hà Nội),2026-05-25,14:45,23:30,1100000,216
VJ302,HAN (Hà Nội),PQC (Phú Quốc),2026-05-25,08:00,18:00,2100000,216
VU202,PQC (Phú Quốc),HAN (Hà Nội),2026-05-25,19:30,23:00,2100000,216
VN111,HAN (Hà Nội),CXR (Nha Trang),2026-05-25,09:00,17:00,1500000,216
QH114,CXR (Nha Trang),HAN (Hà Nội),2026-05-25,15:15,23:45,1500000,216
VJ202,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-25,09:00,17:30,1250000,216
VN102,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-25,16:15,23:00,1250000,216
VJ202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-25,06:15,14:45,900000,216
VJ302,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-25,19:45,23:45,900000,216
VJ103,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-25,10:45,18:15,1000000,216
VJ202,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-25,16:30,21:15,1000000,216
VJ112,DAD (Đà Nẵng),HUI (Huế),2026-05-25,11:45,13:45,600000,216
QH113,HUI (Huế),DAD (Đà Nẵng),2026-05-25,14:30,23:00,600000,216
VN101,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-25,07:30,18:15,850000,216
VN301,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-25,16:45,21:45,850000,216
VN401,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-26,07:45,18:30,1800000,216
VU201,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-26,19:45,20:45,1800000,216
QH113,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-26,10:30,14:45,1200000,216
QH105,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-26,14:30,21:30,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-05-26,07:00,17:15,800000,216
QH106,VII (Vinh),HAN (Hà Nội),2026-05-26,14:30,20:15,800000,216
VN111,HAN (Hà Nội),HUI (Huế),2026-05-26,12:30,16:30,1100000,216
VN102,HUI (Huế),HAN (Hà Nội),2026-05-26,17:00,20:15,1100000,216
VJ103,HAN (Hà Nội),PQC (Phú Quốc),2026-05-26,06:30,13:15,2100000,216
VJ103,PQC (Phú Quốc),HAN (Hà Nội),2026-05-26,15:00,20:45,2100000,216
QH106,HAN (Hà Nội),CXR (Nha Trang),2026-05-26,12:15,18:30,1500000,216
VJ112,CXR (Nha Trang),HAN (Hà Nội),2026-05-26,14:45,22:45,1500000,216
VU202,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-26,05:15,13:15,1250000,216
VJ302,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-26,15:45,21:00,1250000,216
VJ302,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-26,06:30,16:45,900000,216
VU107,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-26,17:30,20:30,900000,216
VU108,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-26,06:30,14:45,1000000,216
QH105,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-26,19:30,23:00,1000000,216
VN102,DAD (Đà Nẵng),HUI (Huế),2026-05-26,09:45,13:45,600000,216
VN301,HUI (Huế),DAD (Đà Nẵng),2026-05-26,19:45,22:00,600000,216
VN111,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-26,05:30,17:30,850000,216
QH105,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-26,19:15,21:00,850000,216
VU108,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-27,11:00,17:30,1800000,216
VU202,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-27,14:45,22:15,1800000,216
VJ302,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-27,07:30,15:30,1200000,216
VJ202,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-27,14:00,21:45,1200000,216
VN102,HAN (Hà Nội),VII (Vinh),2026-05-27,12:15,13:30,800000,216
VU202,VII (Vinh),HAN (Hà Nội),2026-05-27,15:15,23:00,800000,216
VN102,HAN (Hà Nội),HUI (Huế),2026-05-27,10:00,15:45,1100000,216
VU202,HUI (Huế),HAN (Hà Nội),2026-05-27,14:30,23:30,1100000,216
VN301,HAN (Hà Nội),PQC (Phú Quốc),2026-05-27,06:00,18:30,2100000,216
VN111,PQC (Phú Quốc),HAN (Hà Nội),2026-05-27,17:45,23:00,2100000,216
VJ302,HAN (Hà Nội),CXR (Nha Trang),2026-05-27,10:30,16:45,1500000,216
QH105,CXR (Nha Trang),HAN (Hà Nội),2026-05-27,14:45,21:45,1500000,216
QH114,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-27,05:00,16:15,1250000,216
VU201,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-27,17:15,23:45,1250000,216
VN111,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-27,06:30,13:00,900000,216
QH113,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-27,16:30,20:30,900000,216
VN301,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-27,12:15,18:15,1000000,216
VU202,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-27,18:30,22:45,1000000,216
VN401,DAD (Đà Nẵng),HUI (Huế),2026-05-27,09:15,18:45,600000,216
VJ104,HUI (Huế),DAD (Đà Nẵng),2026-05-27,19:45,22:30,600000,216
QH105,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-27,08:15,15:45,850000,216
VJ302,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-27,15:30,23:15,850000,216
QH106,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-28,06:00,13:45,1800000,216
VJ112,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-28,19:00,23:15,1800000,216
QH106,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-28,11:30,17:00,1200000,216
VJ202,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-28,15:30,21:45,1200000,216
VN101,HAN (Hà Nội),VII (Vinh),2026-05-28,11:00,17:15,800000,216
VN111,VII (Vinh),HAN (Hà Nội),2026-05-28,14:00,21:30,800000,216
VN301,HAN (Hà Nội),HUI (Huế),2026-05-28,12:30,17:15,1100000,216
QH113,HUI (Huế),HAN (Hà Nội),2026-05-28,18:30,23:15,1100000,216
QH106,HAN (Hà Nội),PQC (Phú Quốc),2026-05-28,05:45,15:00,2100000,216
VJ112,PQC (Phú Quốc),HAN (Hà Nội),2026-05-28,16:15,21:45,2100000,216
QH106,HAN (Hà Nội),CXR (Nha Trang),2026-05-28,11:30,16:15,1500000,216
VU201,CXR (Nha Trang),HAN (Hà Nội),2026-05-28,19:00,23:45,1500000,216
QH114,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-28,09:00,16:30,1250000,216
VN111,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-28,15:15,23:15,1250000,216
VN201,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-28,10:45,15:15,900000,216
VJ302,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-28,16:00,23:15,900000,216
VU108,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-28,09:15,18:30,1000000,216
VJ103,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-28,19:45,23:45,1000000,216
QH113,DAD (Đà Nẵng),HUI (Huế),2026-05-28,12:00,18:30,600000,216
VN101,HUI (Huế),DAD (Đà Nẵng),2026-05-28,15:15,22:15,600000,216
VN401,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-28,09:30,15:00,850000,216
VN201,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-28,19:15,22:45,850000,216
VJ202,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-29,11:15,14:15,1800000,216
QH113,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-29,16:00,22:30,1800000,216
QH105,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-29,08:30,16:15,1200000,216
VJ104,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-29,19:15,23:15,1200000,216
VN301,HAN (Hà Nội),VII (Vinh),2026-05-29,12:45,13:30,800000,216
QH113,VII (Vinh),HAN (Hà Nội),2026-05-29,14:15,23:15,800000,216
VN401,HAN (Hà Nội),HUI (Huế),2026-05-29,06:45,17:45,1100000,216
VU107,HUI (Huế),HAN (Hà Nội),2026-05-29,15:15,21:30,1100000,216
QH106,HAN (Hà Nội),PQC (Phú Quốc),2026-05-29,07:15,14:15,2100000,216
VN401,PQC (Phú Quốc),HAN (Hà Nội),2026-05-29,19:45,20:15,2100000,216
VN201,HAN (Hà Nội),CXR (Nha Trang),2026-05-29,06:00,13:15,1500000,216
VN301,CXR (Nha Trang),HAN (Hà Nội),2026-05-29,16:30,20:00,1500000,216
VJ402,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-29,08:30,15:15,1250000,216
VU107,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-29,17:00,23:15,1250000,216
QH105,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-29,07:30,15:45,900000,216
QH106,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-29,17:45,20:30,900000,216
VJ202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-29,08:00,17:30,1000000,216
QH106,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-29,15:15,21:00,1000000,216
QH114,DAD (Đà Nẵng),HUI (Huế),2026-05-29,07:45,16:15,600000,216
VJ302,HUI (Huế),DAD (Đà Nẵng),2026-05-29,17:00,22:00,600000,216
QH114,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-29,11:15,15:45,850000,216
VJ402,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-29,18:15,21:15,850000,216
VU108,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-30,06:45,15:45,1800000,216
VN111,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-30,19:15,22:00,1800000,216
VN101,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-30,09:00,15:15,1200000,216
VJ302,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-30,19:45,20:30,1200000,216
VJ103,HAN (Hà Nội),VII (Vinh),2026-05-30,07:45,13:45,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-05-30,17:15,21:30,800000,216
QH106,HAN (Hà Nội),HUI (Huế),2026-05-30,11:45,15:45,1100000,216
VJ103,HUI (Huế),HAN (Hà Nội),2026-05-30,16:00,21:00,1100000,216
VN111,HAN (Hà Nội),PQC (Phú Quốc),2026-05-30,07:15,14:15,2100000,216
VJ202,PQC (Phú Quốc),HAN (Hà Nội),2026-05-30,18:45,23:30,2100000,216
VN111,HAN (Hà Nội),CXR (Nha Trang),2026-05-30,05:30,13:15,1500000,216
VJ112,CXR (Nha Trang),HAN (Hà Nội),2026-05-30,19:15,23:45,1500000,216
VJ104,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-30,10:15,15:15,1250000,216
VN102,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-30,18:45,23:45,1250000,216
VU201,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-30,12:30,14:30,900000,216
VN102,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-30,19:45,23:30,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-30,07:30,18:00,1000000,216
VU108,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-30,18:15,23:45,1000000,216
VJ202,DAD (Đà Nẵng),HUI (Huế),2026-05-30,05:45,15:45,600000,216
VU108,HUI (Huế),DAD (Đà Nẵng),2026-05-30,15:15,21:15,600000,216
VU201,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-30,09:00,16:00,850000,216
VU202,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-30,18:30,20:30,850000,216
VJ112,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-05-31,11:45,18:30,1800000,216
QH113,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-05-31,16:45,22:30,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-05-31,08:15,13:15,1200000,216
VU202,DAD (Đà Nẵng),HAN (Hà Nội),2026-05-31,18:45,20:45,1200000,216
VU107,HAN (Hà Nội),VII (Vinh),2026-05-31,08:45,15:00,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-05-31,17:00,21:15,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-05-31,09:30,17:15,1100000,216
VN102,HUI (Huế),HAN (Hà Nội),2026-05-31,18:00,22:30,1100000,216
VN401,HAN (Hà Nội),PQC (Phú Quốc),2026-05-31,09:45,14:45,2100000,216
VU107,PQC (Phú Quốc),HAN (Hà Nội),2026-05-31,15:00,21:30,2100000,216
QH114,HAN (Hà Nội),CXR (Nha Trang),2026-05-31,06:30,17:30,1500000,216
QH105,CXR (Nha Trang),HAN (Hà Nội),2026-05-31,19:00,20:00,1500000,216
VU108,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-05-31,10:00,14:45,1250000,216
QH114,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-05-31,17:00,20:30,1250000,216
VJ104,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-05-31,05:15,16:00,900000,216
VN401,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-05-31,17:30,23:15,900000,216
QH114,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-05-31,08:00,14:45,1000000,216
VU107,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-05-31,17:45,20:45,1000000,216
QH113,DAD (Đà Nẵng),HUI (Huế),2026-05-31,11:45,15:30,600000,216
QH106,HUI (Huế),DAD (Đà Nẵng),2026-05-31,18:45,20:45,600000,216
VU107,DAD (Đà Nẵng),CXR (Nha Trang),2026-05-31,05:30,13:15,850000,216
VU201,CXR (Nha Trang),DAD (Đà Nẵng),2026-05-31,19:00,23:15,850000,216
VU108,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-01,08:45,16:30,1800000,216
VU202,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-01,14:00,22:30,1800000,216
